5.935795e-01	9.984786e-11	3.980386e-18	4.561603e-18	4.846265e-18	5.300940e-18	4.539687e-18	3.273040e-18	2.591291e-18	1.059863e-18	3.144741e-19	
5.935795e-01	5.972223e-18	9.329666e-18	1.039094e-17	8.797623e-18	8.692761e-18	7.273390e-18	5.530644e-18	3.345553e-18	1.022729e-18	2.028391e-19	
5.935795e-01	1.987795e-08	9.113463e-10	1.509306e-09	1.250984e-09	1.110703e-09	1.279689e-09	9.176374e-10	8.590831e-10	4.567572e-10	2.241854e-10	
8.902676e-01	2.492206e-10	4.371906e-10	3.793549e-10	3.214423e-10	3.117282e-10	2.437231e-10	1.499474e-10	1.002087e-10	2.931108e-11	3.711199e-12	
8.902676e-01	1.448876e-10	2.698880e-10	2.940839e-10	2.732586e-10	2.781769e-10	2.341554e-10	2.136286e-10	1.568267e-10	9.885702e-11	3.136724e-11	
8.902676e-01	1.697340e-10	3.057747e-10	3.804413e-10	3.666953e-10	4.045749e-10	4.606541e-10	4.635761e-10	3.790169e-10	2.309484e-10	1.153615e-10	
8.902676e-01	2.011200e-17	3.097939e-17	2.659939e-17	2.181132e-17	1.827656e-17	1.053348e-17	5.294429e-18	2.577743e-18	5.885539e-19	4.091026e-20	
8.902676e-01	9.978696e-11	8.528516e-18	9.803787e-18	1.033646e-17	1.130955e-17	9.700399e-18	6.992393e-18	5.504971e-18	2.261969e-18	6.979501e-19	
8.902676e-01	1.294084e-17	2.007518e-17	2.230022e-17	1.884910e-17	1.859250e-17	1.551532e-17	1.169461e-17	7.076490e-18	2.124761e-18	4.230990e-19	
8.902676e-01	3.773216e-08	1.911724e-09	3.053512e-09	2.600512e-09	2.379621e-09	2.648089e-09	1.874382e-09	1.868589e-09	9.281438e-10	4.469542e-10	
1.000000e+00	2.444766e-10	4.301930e-10	3.912349e-10	3.377478e-10	3.411430e-10	2.844387e-10	1.747097e-10	1.237509e-10	3.607294e-11	4.875972e-12	
1.000000e+00	1.571894e-10	2.897733e-10	3.135487e-10	2.852082e-10	2.822642e-10	2.346192e-10	2.125234e-10	1.544716e-10	9.561795e-11	3.021667e-11	
1.000000e+00	1.972100e-10	3.570088e-10	4.508614e-10	4.338735e-10	4.844854e-10	5.789692e-10	5.864676e-10	4.982621e-10	3.046247e-10	1.561984e-10	
1.000000e+00	2.487639e-17	3.828809e-17	3.284866e-17	2.692243e-17	2.252733e-17	1.297461e-17	6.518459e-18	3.168025e-18	7.233210e-19	5.066073e-20	
1.000000e+00	9.976445e-11	1.058567e-17	1.218305e-17	1.280361e-17	1.402293e-17	1.205245e-17	8.700139e-18	6.842890e-18	2.832188e-18	8.978254e-19	
1.000000e+00	1.615519e-17	2.499314e-17	2.773769e-17	2.341345e-17	2.308624e-17	1.924343e-17	1.444814e-17	8.743273e-18	2.606789e-18	5.203119e-19	
1.000000e+00	4.538781e-08	2.304421e-09	3.653605e-09	3.150848e-09	2.940430e-09	3.212330e-09	2.256610e-09	2.301952e-09	1.118538e-09	5.362798e-10	
